line_id,speaker,type,text
3224,ELLE,dialogue,But you agreed last night. In the
3225,ELLE,dialogue,office? When we were discussing my
3226,ELLE,dialogue,"""career""?"
3227,ELLE,dialogue,"The implication lingers in the air, as Donovan glares at her."
3228,JUDGE,stage_direction,(reading the casebook)
3229,JUDGE,dialogue,The ruling also states that you need a
3230,JUDGE,dialogue,licensed attorney to supervise you. Mr.
3231,JUDGE,dialogue,Donovan?
3232,DONOVAN,dialogue,"That, I won't agree to."
3233,DONOVAN,dialogue,Emmett steps forward.
3234,EMMETT,dialogue,"I ' m supervising, Your Honor."
3235,EMMETT,dialogue,"Elle smiles at him. Donovan looks from Emmett to Elle,"
3236,EMMETT,dialogue,completely derailed.
3237,JUDGE,dialogue,"Well, then, Ms. Woods.    Proceed."
3238,JUDGE,dialogue,Elle walks back to the table with a grin.       Warner looks shocked.
3241,IN THE AUDIENCE,dialogue,"Paulette beams, the UPS Guy in the nose brace, next to her."
3242,IN THE AUDIENCE,dialogue,"Serena and Margot, now in attendance, STAND clapping and"
3243,IN THE AUDIENCE,dialogue,squealing in a completely inappropriate way.
3244,SERENA,dialogue,"Go, Elle!"
3245,SERENA,dialogue,Donovan takes a seat in the audience.    As he passes by Brooke:
3246,DONOVAN,dialogue,Enjoy prison.
3247,DONOVAN,dialogue,The judge looks at Brooke.
3248,JUDGE,dialogue,"Mrs. Windham, you do realize what you're"
3249,JUDGE,dialogue,doing?
3250,BROOKE,dialogue,Absolutely.
3251,BROOKE,dialogue,"As Donovan sits, Margot leans over."
3252,MARGOT,dialogue,Don't fuck with a Delta Gamma.
3253,AT THE DEFENSE TABLE,dialogue,"Sarah leans forward to Elle, who gathers her notes."
3254,SARAH,dialogue,Kick some butt.
3255,SARAH,dialogue,"Elle looks at her, surprised."
3256,JUDGE,dialogue,"Ms. Woods, call your first witness."
3257,ELLE,dialogue,I'd like to recall Chutney Windham as a
3258,ELLE,dialogue,defense witness.
3259,ELLE,dialogue,The crowd murmurs.     Donovan rolls his eyes.
3260,ELLE,dialogue,125   INT. COURTROOM - DAY - MOMENTS LATER                           125
3261,ELLE,dialogue,Chutney takes her hand off of the Bible and sits.
3262,JUDGE,dialogue,"Ms. Woods, begin your questioning."
3266,ELLE,dialogue,"First, your Honor, I ' d like to point out"
3267,ELLE,dialogue,that not only is there no proof in this
3268,ELLE,dialogue,"case, but there's a complete lack of mens"
3269,ELLE,dialogue,"rea, which by definition tells us that"
3270,ELLE,dialogue,there is no crime without a vicious will.
3271,ELLE,dialogue,"The DA rolls her eyes, as do the lawyers present."
3272,JUDGE,dialogue,I am aware of the meaning of mens rea.
3273,JUDGE,dialogue,What I am unaware of is why you're giving
3274,JUDGE,dialogue,me a vocabulary lesson instead of
3275,JUDGE,dialogue,questioning your witness.
3276,JUDGE,dialogue,"Flustered, Elle turns to Chutney."
3277,ELLE,dialogue,"Okay -- Ms. Windham, when you uh arrived"
3278,ELLE,dialogue,back at the house? Was your father there?
3279,CHUTNEY,dialogue,"Not that I saw. But like I said, I went"
3280,CHUTNEY,dialogue,"straight upstairs to take a shower.           '   ,"
3281,ELLE,dialogue,"And when you came downstairs, what happened?"
3282,CHUTNEY,dialogue,"I saw Brooke standing over his body,"
3283,CHUTNEY,dialogue,drenched in his blood.
3284,ELLE,dialogue,But Mrs. Windham didn't have a gun?
3285,CHUTNEY,dialogue,"No, she'd stashed it by then."
3286,CHUTNEY,dialogue,Brooke rolls her eyes.
3287,EMMETT,dialogue,"Move to strike that from the record, your"
3288,EMMETT,dialogue,Honor. Speculation.
3289,JUDGE,dialogue,Stricken.
3290,JUDGE,dialogue,Elle mentally kicks herself for not doing this herself.
3291,JUDGE,dialogue,"Eirimett gives her a reassuring nod. She takes a deep breath,"
3292,JUDGE,dialogue,then continues on.
3293,ELLE,dialogue,Did you hear a shot fired?
3296,CHUTNEY,dialogue,No.   I was in the shower.
3297,ELLE,dialogue,So at some point in the -- twenty
3298,ELLE,dialogue,"minutes? -- you were in the shower, your"
3299,ELLE,dialogue,father was shot?
3300,CHUTNEY,dialogue,I guess.
3301,CHUTNEY,dialogue,Elle paces a bit. Underdog watches from her purse on the
3302,CHUTNEY,dialogue,"table, intrigued by her line of questioning."
3305,ELLE,dialogue,Your father was shot while you were in
3306,ELLE,dialogue,the shower?
3307,ELLE,dialogue,Gerard looks at Emmett.
3308,GERARD,dialogue,Where's she going with this?
3309,EMMETT,dialogue,Have a little faith.
3310,ELLE,dialogue,"But you didn't hear the shot, because you"
3311,ELLE,dialogue,were in the shower.
3312,CHUTNEY,stage_direction,(annoyed)
3313,CHUTNEY,dialogue,Yes. I was washing my hair.
3314,CHUTNEY,dialogue,"Elle's onto something, but not sure what.                           ."
3315,ELLE,dialogue,"Miss Windham, can you tell us what you'd"
3316,ELLE,dialogue,been doing earlier in the day?
3317,CHUTNEY,dialogue,"I got up, went to Starbucks, went to the"
3318,CHUTNEY,dialogue,"gym, got a perm, and came home."
3319,ELLE,dialogue,Where you got in the shower.
3320,CHUTNEY,stage_direction,(impatient)
3321,CHUTNEY,dialogue,Yes.
3322,JUDGE,dialogue,I believe the witness has made it clear
3323,JUDGE,dialogue,that she was in the shower.
3324,JUDGE,dialogue,People start to murmur.    Donovan snickers.    Sarah looks
3325,JUDGE,dialogue,worried.
3326,ELLE,dialogue,"Yes, Your Honor. Had you ever gotten a                .       ."
3327,ELLE,dialogue,"perm before, Miss Windham?"
3328,CHUTNEY,stage_direction,(confused)
3329,CHUTNEY,dialogue,Yes.
3330,CHUTNEY,dialogue,The beginnings of a smile start to spread across Elle's face.
3333,ELLE,dialogue,"How many, would you say?"
3334,CHUTNEY,dialogue,Two a year since I was twelve. You do the
3335,CHUTNEY,dialogue,math.
3338,ELLE,dialogue,"You know, a girl in my sorority, Tracy"
3339,ELLE,dialogue,"Marcinko, got a perm once. Even though we"
3340,ELLE,dialogue,all told her not to ~ curls really
3341,ELLE,dialogue,weren't the right look for her --
3342,ELLE,stage_direction,(chummy)
3343,ELLE,dialogue,She didn't have your bone structure.
3344,ELLE,dialogue,Chutney almost smiles.
3345,ELLE,stage_direction,(continuing)
3346,ELLE,dialogue,"But, thankfully, that same day, she"
3347,ELLE,dialogue,entered the Pi Kap wet t-shirt contest
3348,ELLE,dialogue,where she was completely hosed down from
3349,ELLE,dialogue,head to toe.
3350,ELLE,dialogue,Donovan shakes his head at her incompetence.
3351,DA JOYCE RAFFERTY,dialogue,Objection.    Why is this relevant?
3352,DA JOYCE RAFFERTY,dialogue,"Emmett clears his throat, worried. Elle turns around, giving"
3353,DA JOYCE RAFFERTY,dialogue,"him a ""trust me"" look. Then turns back to the judge."
3354,ELLE,stage_direction,(to the judge)
3355,ELLE,dialogue,I have a point. I promise.
3356,JUDGE,dialogue,Then make it.
3357,JUDGE,dialogue,Elle looks at Chutney.                                   ..
3358,ELLE,dialogue,"Chutney, why is it that Tracy Marcinko's"
3359,ELLE,dialogue,curls were ruined when she got hosed
3360,ELLE,dialogue,down?
3361,CHUTNEY,dialogue,Because they got wet.
3362,ELLE,dialogue,That's right. Because isn't the first
3363,ELLE,dialogue,cardinal rule of perm maintenance that
3364,ELLE,dialogue,you are forbidden to wet your hair for at
3365,ELLE,dialogue,least twenty-four hours after getting a
3366,ELLE,dialogue,perm at the risk of de-activating the
3367,ELLE,dialogue,ammonium thiglycolate?
3368,ELLE,dialogue,Chutney pales.
3371,CHUTNEY,dialogue,Yes --
3372,CHUTNEY,dialogue,Elle continues.
3373,ELLE,dialogue,And wouldn't someone who's had -- thirty
3374,ELLE,dialogue,"perms ? -- throughout her lifetime, be"
3375,ELLE,dialogue,well aware of this rule?
3376,ELLE,dialogue,Chutney doesn't answer.     She just glares at Brooke.
3377,ELLE,stage_direction,(continuing)
3378,ELLE,dialogue,"And if you, in fact, were not washing"
3379,ELLE,dialogue,"your hair, as I suspect you were not,"
3380,ELLE,dialogue,"since your curls are still intact,"
3381,ELLE,dialogue,wouldn't you have heard the gunshot?
3382,ELLE,dialogue,Chutney continues to glare.
3383,ELLE,stage_direction,(continuing)
3384,ELLE,dialogue,"And if you in fact, heard the gunshot,"
3385,ELLE,dialogue,then Brooke Windham wouldn't have had
3386,ELLE,dialogue,time to hide the gun before you got
3387,ELLE,dialogue,downstairs. Which would mean that you
3388,ELLE,dialogue,would've had to have found Mrs. Windham
3389,ELLE,dialogue,with a gun in her hand to make your story
3390,ELLE,dialogue,sound plausible. Isn't that right?
3391,CHUTNEY,dialogue,She's younger than I am. Did she tell
3392,CHUTNEY,dialogue,you that? How would you feel if your
3393,CHUTNEY,dialogue,father married someone younger than you?
3394,ELLE,dialogue,"You, however, had time to hide the gun,"
3395,ELLE,dialogue,"didn't you, Chutney? After you shot your"
3396,ELLE,dialogue,father?
3397,ELLE,dialogue,"Brooke looks at Chutney in horror, realizing."
3398,CHUTNEY,dialogue,I didn't mean to shoot him --
3399,CHUTNEY,stage_direction,(to Brooke)
3400,CHUTNEY,dialogue,I meant to shoot you!
3401,CHUTNEY,dialogue,Pandemonium erupts.     The gavel pounds.
3402,BROOKE                            .'..',dialogue,I knew it!
3405,(CONTINUED),dialogue,"Elle looks at Emmet t., elated at what's just happened."
3406,ELLE,stage_direction,(shocked)
3407,ELLE,dialogue,"Oh, my God!"
3408,EMMETT,stage_direction,(even more shocked)
3409,EMMETT,dialogue,"Oh, my G^d.! !"
3410,EMMETT,dialogue,126   INT. COURTHOUSE FOYER - DAY                                    126
3411,EMMETT,dialogue,Reporters mob Elle and Brooke as they make their way out of
3412,EMMETT,dialogue,the courtroom.
3413,REPORTER,dialogue,"Elle, how did you know Chutney was lying?"
3414,BROOKE,dialogue,Because she is brilliant.
3415,ELLE,stage_direction,(humble)
3416,ELLE,dialogue,The rules of haircare are simple and
3417,ELLE,dialogue,finite . Any Cosmo girl would ' ve known .
3418,ELLE,dialogue,The reporters laugh as they snap pictures of her and a happy
3419,ELLE,dialogue,Brooke.
3420,ELLE,dialogue,127   INT. WOODS' BEL AIR HOME - GYM -SAME TIME                      127
3421,ELLE,dialogue,CLOS E ON THE TV -- the channels change: golf -- a commercial -
3422,ELLE,dialogue,Elle in the courthouse.
3423,DANIEL (O.S.),dialogue,What the --?
3424,DANIEL (O.S.),dialogue,"Daniel, Elle 's father, watches TV as he does his morning"
3425,DANIEL (O.S.),dialogue,workout on the treadmill.
3426,DANIEL,dialogue,"Honey, stop!"
3427,DANIEL,stage_direction,(proud)
3428,DANIEL,dialogue,Bile's on TV!
3429,DANIEL,dialogue,"He looks next to him, where Sapphire is upside down on a yoga"
3430,DANIEL,dialogue,inversion machine.
3431,DANIEL,dialogue,SAPPHIRE'S POV -- the upside-down television with Elle on it.
3432,SAPPHIRE,dialogue,"Oh, my God! What happened to her tan?                      '"
3435,SAPPHIRE,dialogue,128   INT. COURTHOUSE FOYER - MOMENTS LATER                          128
3436,SAPPHIRE,dialogue,"As the reporters continue to mob Brooke, Elle steps aside to"
3437,SAPPHIRE,dialogue,talk to Serena and Margot.                                   .
3438,SERENA,dialogue,"I wish we could stay longer, but I have a"
3439,SERENA,dialogue,game.
3440,ELLE,dialogue,I can't believe you're a Laker Girl!
3441,MARGOT,dialogue,"Hello!   You're like, a lawyer."
3442,ELLE,stage_direction,(grinning)
3443,ELLE,dialogue,Not yet.
3444,ELLE,dialogue,Enid walks up to the girls.
3445,ENID,stage_direction,(to Elle)
3446,ENID,dialogue,Even though you knew your shit today --
3447,ENID,dialogue,you're still a product of the patriarchy
3448,ENID,dialogue,and a creation of the male-dominated
3449,ENID,dialogue,media. And so are your friends.
3450,ENID,dialogue,She looks at Serena.
3451,ENID,stage_direction,(continuing; to Serena)
3452,ENID,dialogue,Although -- you're kinda hot. Call me.
3453,ENID,dialogue,She walks off.   Serena looks alarmed.
3454,ELLE,stage_direction,(hugging them)
3455,ELLE,dialogue,Don't worry. She's harmless. I'll see
3456,ELLE,dialogue,you guys soon! Thanks for coming!
3457,ELLE,dialogue,She air-kisses them as Margot leads a still shell-shocked
3458,ELLE,dialogue,Serena away as Emmett walks up to Elle.
3459,ELLE,dialogue,129   EXT. COURTHOUSE STEPS - DAY - LATER'                           129
3460,ELLE,dialogue,Elle looks up at the courthouse as the sun sets behind it.
3461,ELLE,dialogue,"She smiles, proud of herself."
3462,WARNER (O.S.),dialogue,You were amazing today.
3463,WARNER (O.S.),dialogue,She turns and finds Warner.
3466,ELLE,dialogue,Thank you.
3467,ELLE,dialogue,He moves closer.
3468,WARNER,dialogue,It made me realize something.      I ' m an
3469,WARNER,dialogue,idiot.
3470,ELLE ,dialogue,Really?
3471,ELLE ,dialogue,He turns on the charm.
3472,WARNER,dialogue,"I want to be with you, Elle.       Forever."
3473,WARNER,dialogue,"He pulls her close, hand around her waist, kissing her. She"
3474,WARNER,dialogue,"looks up at him, a trace of the old love in her eyes. For a"
3475,WARNER,dialogue,"moment, she melts."
3476,ELLE ,dialogue,"I want to be with you, too, Warner."
3477,ELLE,dialogue,"After a moment, she steps back, removing his hand       from her             '"
3478,ELLE ,dialogue,waist and wrenching it behind his back.
3479,ELLE,dialogue,In court.     On opposing sides.
3480,WARNER,stage_direction,(shocked)
3481,WARNER,dialogue,Are you serious?
3482,ELLE,dialogue,Huh.     Imagine that.   Looks like I am.
3483,ELLE,dialogue,"She walks down the steps. Warner watches her go,        then turns"
3484,ELLE,dialogue,"to see Sarah, who's witnessed the entire episode.        She glares"
3485,ELLE,dialogue,"at him, then walks past."
3486,WARNER        .,dialogue,Sarah -- hold on.                                              .
3487,WARNER        .,dialogue,"She shoves him, knocking him on his ass, then rushes to .catch"
3488,WARNER        .,dialogue,up with Elle.
3489,SARAH,stage_direction,(calling out)
3490,SARAH,dialogue,"El le , wait up --"
3491,SARAH,dialogue,Elle turns.
3494,SARAH,stage_direction,(continu ing; sheepish)
3495,SARAH,dialogue,I ' m a bitch.
3496,ELLE,dialogue,"Yes, you are."
3497,SARAH,dialogue,And Donovan's a-scumbag for coming on to
3498,SARAH,dialogue,you.
3499,ELLE,dialogue,"Yes, he is.                                      ."
3500,ELLE,dialogue,They look at each other in a silent truce.
3501,SARAH,dialogue,So -- can we drink that champagne when I
3502,SARAH,dialogue,get back from the pawnshop?
3503,SARAH,dialogue,She pulls off her engagement ring.
3504,ELLE,dialogue,You're pawning The Rock?!
3505,SARAH,dialogue,"Hell, yes. We've got finals to study"
3506,SARAH,dialogue,for. In Jamaica.
3507,SARAH,dialogue,"She smiles and heads off.    Elle smiles, processing this as"
3508,SARAH,dialogue,Em me tt approaches Elle.                                              .
3509,EMMETT,dialogue,Up for a celebration dinner?
3510,ELLE,dialogue,Are you asking me on a date?
3511,EMMETT                           -,dialogue,As long as you realize I'm not just some
3512,EMMETT                           -,dialogue,man-toy you can show off like a trophy.
3513,ELLE                                             ',stage_direction,(joking)
3514,ELLE,dialogue,"Then, forget it. Besides, I have an early"
3515,ELLE,dialogue,class tomorrow.                                             .
3516,EMMETT,dialogue,So Friday at eight?
3517,EMMETT,dialogue,She smiles at him.                                                     .
3520,ELLE,dialogue,Perfect.
3521,ELLE,dialogue,"She heads down the stairs, stops and thinks a moment, then"
3522,ELLE,dialogue,runs back up --
3523,ELLE,dialogue,Grabbing Emmett in a hellacious KISS. He kisses her back.
3524,ELLE,dialogue,We CRANE UP as they embrace on the courthouse steps.
3525,FADE IN:,dialogue,130   EXT. HARVARD LAW SCHOOL QUAD - DAY                           130
3526,FADE IN:,dialogue,"""Welcome Law Students Class of 2004"" banners hang over"
3527,FADE IN:,dialogue,orientation tables. Nervous first year students stand in
3528,FADE IN:,dialogue,line.
3529,FADE IN:,dialogue,"We PAN ACROSS a row of club tables -- passing ""Harvard Law         ."
3530,FADE IN:,dialogue,"Journal"" and ""Environmental Law Association""  -- until we"
3531,FADE IN:,dialogue,"reach a table that proudly bears the banner of ""Blonde Legal"
3532,FADE IN:,dialogue,"Defense Club""."
3533,FADE IN:,dialogue,"Elle, in a red 2L t-shirt, stands behind the table,"
3534,FADE IN:,dialogue,straightening some flyers. UNDERDOG is plopped down on top
3535,FADE IN:,dialogue,of the stack. Elle turns to see EMMETT next to her.
3537,EMMETT,stage_direction,(re Underdog)
3538,EMMETT,dialogue,Someone missed you.
3539,ELLE,dialogue,Is he the only one?
3540,EMMETT,dialogue,What do you think?
3541,EMMETT,dialogue,They kiss.
3542,EMMETT,stage_direction,(continuing; re the crowd)
3543,EMMETT,dialogue,Looks like you're pretty popular.
3544,EMMETT,dialogue,"Elle smiles, turning back as A NERVOUS 1L GIRL steps up."
3545,NERVOUS 1L GIRL,dialogue,Do you have to be blonde to sign up?
3548,ELLE,dialogue,Only blonde at heart.
3549,ELLE,stage_direction,(to the girl next to her)
3550,ELLE,dialogue,Right?
3551,ELLE,dialogue,Elle smiles and looks down at -- the NEWLY BLONDE SARAH.
3552,ELLE,dialogue,Sarah returns the smile as we PULL BACK to see a CROWD of
